indication,NOUN,Replace the valve if there is an indication of a leak.
indication,NOUN,Makesure that the exhaust from the ground cart does not cause an incorrect indication.
inflate,VERB,Inflate the tire again.
initial,ADJ,The slide goes back to its initial position.
injury,NOUN,Be careful when you cut lockwire. it can cause injury to your eyes.
injury,NOUN,"Be careful when you do this procedure. if the unit falls, it can cause injury to personnel."
injury,NOUN,Make sure that the end of the safety wire cannot cause injury to personnel.
inner,ADJ,Clean the inner surface of the container.
inner,ADJ,Paint the inner surfaces of the pump assembly.
inner,ADJ,Measure the inner diameter of the hole.
inspection,NOUN,Do an inspection of the damage area.
install,VERB,Install the shutoff valves on each hp manifold.
install,VERB,Install the duct.
install,VERB,Install the spring in the cartridge.
install,VERB,Install the manifold.
install,VERB,Install the linkage again.
install,VERB,Install the cover again after you adjust the unit.
install,VERB,Install the o-ring.
install,VERB,The trim control knob is installed on the control pedestal.
installation,NOUN,Only approved personnel can do the installation procedure.
instruction,NOUN,This procedure gives the instructions to attach the pylon.
intensity,NOUN,Operate the dimmer switch and make sure that the intensity of the light changes.
intensity,NOUN,Set the intensity to the minimum.
interchange,VERB,Interchange the no.1 and no.2 computers. then do the test again.
interchange,VERB,Interchange the computers 1 and 2. then do the test again.
internally,ADV,Examine the wing tank internally.
intersection,NOUN,Drill a hole at the intersection of the two lines.
interval,NOUN,An interval of 5 minutes is necessary before you continue the test.
interval,NOUN,Send reports to the authorities at intervals of three months.
irregular,ADJ,The operation of the compass is irregular.
isolate,VERB,You must isolate system no. 1 to do the leakage checks.
jack,NOUN,Do not lift the aircraft on jacks if the wind speed is more than 20 mph.
keep,VERB,Keep the vent valves open.
keep,VERB,Keep the fluid temperature at 70â° f.
keep,VERB,Keep the plug.
keep,VERB,Keep the o-rings.
keep,VERB,Keep the cartridges in a safety area.
kill,VERB,High voltages can kill you.
kill,VERB,High voltage in the electronic system can kill you.
kill,VERB,The electrical discharge from these power units can kill you.
kink,NOUN,Do not make kinks in the cables.
know,VERB,All personnel must know the effect.
know,VERB,All personnel must fully know the safety precautions.
landing,NOUN,"After a heavy landing, do the heavy landing inspection."
large,ADJ,Clean your skin with a large quantity of clean water.
large,ADJ,Install the larger bolts.
large,ADJ,Clean your skin with a large quantity of water.
large,ADJ,A large quantity of compound is necessary.
large,ADJ,Apply a large quantity of sealant to the repair patch.
large,ADJ,A large quantity shows an incorrect adjustment of the float switch.
large,ADJ,"To remove the paint stripper, flush the surface with large quantities of water."
large,ADJ,Clean the window with large quantities of water and soap.
large,ADJ,Apply a large quantity of the solution.
last,ADJ,The last step will open the valve.
layer,NOUN,Apply a layer of sealant pr 1440 b2 on the surface.
layer,NOUN,Apply a layer of grease to the battery cables.
layer,NOUN,The metal has a layer of plastic on it to prevent corrosion.
layer,NOUN,Apply a layer of the compound on the surface of the disc.
leak,NOUN,"If there are leaks in the system, repair them."
leakage,NOUN,Clean the areas where there is hydraulic fluid leakage.
leakage,NOUN,"If there is fuel leakage from the couplings, repair them."
left,ADJ,"Set the left switch to ""on""."
left,ADJ,Remove the wing tip brake fromthe left wing.
let,VERB,Different lengths of studs let you attach different thicknesses of skin.
let,VERB,Open the valve to let nitrogen go into the oleo strut.
let,VERB,Do not let the cable touch the floor.
let,VERB,The disassembly fixture lets you disassemble the module.
let,VERB,Do not let the fluid touch you.
let,VERB,Do not let the door open.
level,ADJ,Make the aircraft level.
lift,VERB,Lift the module into position.
lift,VERB,Do not lift the cover more than necessary.
limit,NOUN,Make sure that the clearance is in the limits.
limit,NOUN,"When you lift the aircraft on jacks, keep the center of gravity between these limits:"
liquid,ADJ,Add solvent to make the paint more liquid.
listen,VERB,Listen to make sure that the fluid flows.
load,NOUN,Put a load of 10 lbs. on the spring.
location,NOUN,Make sure that the fire extinguishers are in their correct locations before you start the engine.
lock,VERB,Lock the turnbuckle on the control rod with a clip.
lock,VERB,Lock the switches with wire.
long,ADJ,Motor operation for a long time can cause damage to it.
look,VERB,Look along the skin.
look,VERB,"The bolt will be in the 2 o'clock position, as seen from the rear."
loop,NOUN,Make a loop of wire around the unit.
loosen,VERB,Do not loosen the nut to align it.
lubricate,VERB,Lubricate the v-clamp with grease before you install it.
lubricate,VERB,Lubricate the linkage with oil.
lubricate,VERB,The screwjack is lubricated before delivery.
magnetic,ADJ,Do not use magnetic tools to adjust the compass.
make,VERB,Make a list of the necessary tools.
make,VERB,Cut the bracket to make a clearance.
make,VERB,"If the holding fixture is not available, make a support from the shipping container."
make,VERB,Make a line on the blade.
make,VERB,Use copper to make the chill block.
make,VERB,You can make the clearing tool locally.
make,VERB,Make the system electrically safe.
make a plot,NOUN,Make a plot of these points.
make sure,VERB,Make sure that you remove all tools and equipment.
make sure,VERB,Make sure that the light is off.
make sure,VERB,Use ferrules to make sure that the location is correct.
make sure,VERB,Make sure that it is safe to supply electrical power.
make sure,VERB,"If possible, do an engine ground run to make sure that you get the same indications."
make sure,VERB,Make sure that the correct seals are installed.
make sure,VERB,This step makes sure that the fuel pump operates correctly.
make sure,VERB,Do a test of the unit to make sure that there is no problem with its operation.
make sure,VERB,Make sure there is no aerospace ground equipment in the area.
make sure,VERB,Make sure that the valve is open.
make sure,VERB,Make sure that the fittings are tight.
mandatory,ADJ,"Before you put new oil in the system, it is mandatory to replace the filter."
mark,NOUN,A red mark on the pin identifies the lubrication point.
material,NOUN,Remove the glossy material from the surface of the blade.
material,NOUN,Wash primer is a dangerous material.
material,NOUN,The primer contains a material to prevent corrosion.
maximum,ADJ,Fill the container to the maximum level.
measure,VERB,Measure the distance between the fuselage and the krueger flap.
metal,NOUN,Examine the filter for metal particles.
method,NOUN,This method gives the best results.
middle,ADJ,Put the lever in the middle position.
middle,ADJ,Put the throttle lever in the middle position.
minimum,ADJ,The minimum time between checks is two minutes.
minimum,ADJ,Repair the area with the minimum damage first.
minimum,ADJ,The minimum time between checks is two minutes.
minimum,NOUN,Use a trestle to keep the loads on the wing to a minimum.
mix,VERB,Mix the colors.
mix,VERB,Mix the water and the glycol.
mix,VERB,Mix the primer with solvent.
mix,VERB,Mix the bonding material with a spatula.
mixture,NOUN,The potlife of the mixture is approximately 4 hours.
moderate,ADJ,Apply moderate pressure.
moist,ADJ,Remove all loose dirt from the seat with a moist cloth.
moist,ADJ,Make the cloth moist with solvent.
momentarily,ADV,Put the element into the solvent momentarily.
momentarily,ADV,Make sure that the speed increases momentarily.
monitor,VERB,Monitor the radio altimeter indicator.
monitor,VERB,Monitor the temperature.
monitor,VERB,Monitor the speed indication continuously until the end of the test.
moor,VERB,"If strong winds occur, moor the aircraft."
more,ADJ,This chapter gives more information about safety.
more,ADJ,This material gives more protection.
more,ADJ,"If necessary, add more gaskets."
more,ADJ,"If it is necessary to decrease the cable tension more, use the turnbuckle."
move,VERB,Move the panel into position.
move,VERB,Move the equipment to a safe area.
move,VERB,The bars move to the right side.
move,VERB,The piston moves the fluid.
move,VERB,Do not move the timing when you install the distributor.
move,VERB,The horizon bar can move a small distance.
move,VERB,The actuator moves to zero.
move,VERB,"If you do not install the rigging pin, the elevators will move down when there is no pressure in the system."
move,VERB,Move the actuator with a hoist.
move,VERB,Move the flexible pipe to get access to the bottom bolts.
move,VERB,Move the flaps to the full down position.
move,VERB,Move the lever forward.
move,VERB,Move the throttle quickly to the idle position.
move,VERB,Move the computer horizontally to prevent damage.
move,VERB,Move the carriage along the flap track.
move,VERB,Make sure that the pins do not move out of the notch.
move,VERB,"If the flap controls do not move easily, do a check of the flap control system."
move,VERB,Move the shock absorbers into position.
move,VERB,Move the couplings to the new unit.
move off,VERB,"Before you move the ailerons, tell all persons to move off the wings."
movement,NOUN,Remove all the rigging pins and equipment that prevent free movement of the control surfaces.
movement,NOUN,Make sure that the stabilizer movement continues.
movement,NOUN,Make sure that the rate of movement of fuel from the wing tanks to the center tank is equal.
must,VERB,For this procedure you must use special tools.
must,VERB,You must use ear protection when you are near an engine that is in operation.
must,VERB,Holes must not have sharp edges.
must,VERB,Personnel must use protective clothing.
near,ADP,"When person b is in the fuel tank, person a must be near the tank."
near,ADP,Do not use methyl ethyl ketone near flames or sparks.
near,ADP,Put the clinometer near the fuselage centerline.
near,ADP,"When you do work in a fuel tank, a person must be near the tank at all times."
near,ADP,Do not do maintenance procedures near an engine that is in operation.
near,ADP,Make sure that solvents are not near the engine exhaust.
necessary,ADJ,Add the necessary quantity of oil.
necessary,ADJ,Hydraulic power is not necessary.
necessary,ADJ,Removal of the cover is necessary.
necessary,ADJ,Make sure that it is not necessary to replace the backing rings.
necessary,ADJ,"If necessary, install clean filters."
neutral,ADJ,Make the electrolyte neutral with vinegar or boric acid.
new,ADJ,Use new adhesive tape.
new,ADJ,Fill the tank with new oil.
no,ADJ,Make sure that there are no metal particles in the oil.
no,ADJ,Make sure that there is no dust on the surface.
noise,NOUN,"If there is noise when the pump operates, examine the filter for metal particles."
none,PRON,"If none of the brackets are damaged, continue the procedure."
not,ADV,"In these conditions, the mechanical and electrical pitch trim systems will not operate."
not easily,ADV,"If you cannot install the rigging pin easily, adjust the length of the rod."
not easily,ADV,"If you cannot remove the bolt easily, apply penetrant oil."
not sufficient,ADJ,Damage can occur to the pump if there is not sufficient oil in the reservoir.
not sure,ADJ,"If you are not sure if the unit is serviceable, do a standard serviceability test (sst)."
number,NOUN,Apply a small quantity of oil on the threads of the bolts.
obey,VERB,You must obey these instructions.
obey,VERB,Personnel must obey this procedure.
obey,VERB,All personnel must obey the safety precautions.
obey,VERB,Obey the instructions in the test procedure.
object,NOUN,Make sure that there are no loose objects in the engine air intakes.
occur,VERB,"If an accident occurs, get medical aid."
occur,VERB,"If the symptoms occur again, do a system test."
off,ADJ,Make sure that the system is off before you drain the fuel.
oil,NOUN,Use a solution that contains no oil.
on,ADJ,"When the system is on, you will get a report."
on,ADP,Put the ohmmeter on a flat surface.
one,NOUN,Remove one of the four bolts.
one,NOUN,Push the pushbutton switch one time.
one,NOUN,"One crack, 0.50 inch long, is permitted."
one after the other,NOUN,"Do not do more than three starts, one after the other."
one after the other,NOUN,You must do these steps one after the other.
one more,NOUN,Install one more washer on the line.
one of the two,NOUN,"If there is mercury contamination in one of the two compartments, clean the area immediately."
one of the two,NOUN,Apply electrical power to one of the two solenoids.
only,ADV,"If the damage is only to the middle treads, the tire is serviceable."
open,VERB,"When the relief valve opens, the pressure decreases."
open,VERB,"If the circuit breaker opens, de-energize the circuit."
open,VERB,Open the circuit breaker.
opening,NOUN,Get access to the control unit through the opening in the side of the tank.
operate,VERB,Operate the actuator through three cycles.
operate,VERB,The elevator controls must operate smoothly.
operate,VERB,Make sure that the valve can operate.
operate,VERB,Operate the unit again.
operate,VERB,Operate the engine at 100% thrust.
operate,VERB,The alarm bell operates.
operation,NOUN,Monitor the operation of the steering motor.
operation,NOUN,Keep your hands away from the blade when the motor is in operation.
opposite,ADJ,The reset device operates in the opposite direction.
opposite,ADJ,Make sure that the two opposite v-grooves align with the rails.
opposite,ADJ,Move the rod in the opposite direction.
other,ADJ,Remove the tools and other related items.
out,ADV,Move the door out and forward.
out of,ADP,Make sure that new grease comes out of the joint.
overhaul,NOUN,Do an overhaul of the no. 2 engine.
overlap,NOUN,Make an overlap of 10 mm.
paint,VERB,Paint all the surfaces again.
part,NOUN,The pin is a part of the pump.
particle,NOUN,Examine the filter element for metal particles.
particle,NOUN,"If there are metal particles in the oil filter, examine the filter element for wear."
particle,NOUN,Remove all the metal particles.
particle,NOUN,Remove all particles of dust from the lens.
permitted,ADJ,A value of 2 mm is permitted.
permitted,ADJ,The maximum permitted difference is 5 mm.
permitted,ADJ,Equivalent materials are also permitted.
person,NOUN,Make sure that a second person is available.
persons,NOUN,Keep all persons out of the work area.
piece,NOUN,Remove all the pieces of the damaged seal.
placard,NOUN,Install a placard before you start the test.
point,VERB,Do not point the hose at persons.
point,VERB,Point the open end of the drain hose away from the structure.
point,VERB,"When you install the pitot head, make sure that the opening points forward."
point,VERB,Point the aircraft in the direction of the wind.
point,VERB,Make sure that the bolt heads point to the rear.
point,NOUN,"Before you make the hole, make sure that the point of the drill bit is sharp."
poisonous,ADJ,The compound is poisonous.
position,NOUN,Make sure that the covers are in position.
possible,ADJ,"If it is possible that the temperature will decrease to -20 degrees c, remove the batteries."
possible,ADJ,Use the manual procedure if it is not possible to use the automatic control.
possible,ADJ,"If bad weather is possible, moor the aircraft safely."
possible,ADJ,"If possible, do the inspection in daylight."
possible,ADJ,Put barriers around all the possible danger areas.
possible,ADJ,"If you do not safety the door, it is possible that strong winds will cause damage to the structure."
precaution,NOUN,Obey the safety precautions when you do work with high voltages.
precaution,NOUN,Obey these precautions.
precision,NOUN,The precision of the adjustment can change.
precision,NOUN,The precision of this adjustment is important.
prepare,VERB,Prepare the mixture 20 minutes before you use it.
prepare,VERB,Make sure that the control system is prepared for operation.
prepare,VERB,Prepare the removal kit for the removal of the strut.
preservation,NOUN,Do the procedure for preservation of carbon steel cables.
pressure,NOUN,Release the pressure from the hydraulic system.
pressurize,VERB,Pressurize the tank again.
prevent,VERB,"If the microswitch becomes unserviceable, do the deactivation procedure of the actuator to prevent damage to the valve."
prevent,VERB,Turn the controls slowly to prevent damage.
prevent,VERB,Strong winds can prevent the correct deployment of the escape slides.
prevent,VERB,Scratches can prevent the free movement of the piston in the sleeve.
prevent,VERB,"At full thrust, the brakes must prevent movement of the aircraft."
prevent,VERB,The protective paint will prevent corrosion for six months.
prevent,VERB,Prevent movement of the assemblies when you repair the unit.
prevent,VERB,Alodine prevents corrosion.
prevent,VERB,This prevents corrosion.
prevent,VERB,Put a warning notice on the panel to prevent operation of the controls.
prevent,VERB,Use cellophane to prevent damage to the surface.
prevent,VERB,Put on goggles to prevent injury to your eyes.
primary,ADJ,The primary cause of valve failure is contamination of the hydraulic fluid.
primary,ADJ,The primary function of the power unit is to supply electrical power.
primary,ADJ,The primary function of the hydraulic pressure system is to supply pressure for the operation of the flight controls.
primary,ADJ,This is the primary function of the system.
probe,NOUN,Use a probe to find the blockage in the tube.
procedure,NOUN,Use this procedure to do the task.
procedure,NOUN,It is standard procedure to tighten the bolts in this sequence.
procedure,NOUN,The assembly procedures are almost the same.
procedure,NOUN,Do not use other procedures to replace the unit.
property,NOUN,The properties of these sealants prevent corrosion.
protection,NOUN,"When you remove the cover, the contacts have no protection."
pull,VERB,Pull the wires through the conduit.
pump,NOUN,Close the valve before you remove the oil with a pump.
push,VERB,Push the button and then release it.
push,VERB,Push the clip out to remove it.
push,VERB,Push and hold the test button.
put,VERB,Put the components in this sequence:
put,VERB,Put the wire through the conduit.
put,VERB,Put the cable through the grommet.
put,VERB,Put the sling on the shackle.
put,VERB,Put oil into the gearbox with a syringe.
put,VERB,Put the corrosion preventive oil into the pump with a syringe.
put,VERB,Put the sleeve into the opening.
put,VERB,Put covers on the floor.
put,VERB,Put the teleflex cable through the bulkhead.
put,VERB,Put the simulated fairing in position.
put,VERB,Put the assembly into the box.
put,VERB,Put the manifold in position.
put,VERB,Put the bracket on the frame.
put,VERB,Put the mixture into the cylinder.
put,VERB,Put caps on the end fittings.
put,VERB,Put the assembly back in the box.
put,VERB,Put the fueling hose along the ground.
put,VERB,Put a person near the fuel tank.
put,VERB,Put the filter element into the fluid.
put,VERB,Put tape on the roller.
put,VERB,Put the headstrap into the face piece.
put,VERB,Put the part in oil paper.
quantity,NOUN,Remove large quantities of contamination.
quantity,NOUN,Make sure that the quantity of fuel in the tank is not more than 500 liters
quantity,NOUN,Apply a small quantity of grease.
quickly,ADV,"Rub the surface quickly with a soft, dry cloth."
quickly,ADV,Do not let the cabin altitude change too quickly.
quickly,ADV,Make sure that the rod does not move quickly.
quickly,ADV,Turn the aileron control wheel quickly counterclockwise.
quickly,ADV,Pull the cables quickly to disengage them.
read,VERB,Make sure that you can read the identification plates.
rear,ADJ,Disconnect the cable from the rear side of the instrument.
rear,NOUN,The control unit is at the rear.
rear,ADJ,You cannot remove the half clamp nearest to the rear.
rearward,ADV,Move the lever rearward.
recess,NOUN,Do not make a recess of more than 5 mm for the studs.
recommend,VERB,We recommend that you torque the bolts again after 50 flight hours.
recommend,VERB,It is possible to mix approved engine oils. but we recommend that you use the same approved oil from the same manufacturer.
recommend,VERB,We recommend that you refuel the aircraft outdoors.
record,VERB,Record the test results.
record,VERB,Record the compass corrections on the card.
record,VERB,"Record dimension ""a""."
record,VERB,Make sure that you can hear the recorded announcements.
refer,VERB,"To calibrate the test set, refer to the manufacturer's instructions."
refer,VERB,The illustration refers to each step.
refer,VERB,Refer to chapter 20 for the standard torque values.
reflection,NOUN,The reticle image makes a reflection on the bottom surface of the glass.
refuel,VERB,Refuel the aircraft.
reject,VERB,Reject the component if the test is not satisfactory.
related,ADJ,The related caution light must go off after 30 seconds.
related,ADJ,The procedures are related to the system test.
related,ADJ,Remove the rod end from the related pivot.
related,ADJ,Attach the cables to their related shackles.
related,ADJ,Engines 1 and 2 supply hot air to their related wings.
relation,NOUN,The center of gravity moves in relation to the loads on the wings.
relation,NOUN,The cable tension changes in relation to the temperature.
release,VERB,Release the pressure from the tanks.
release,VERB,Remove the sleeve to release the sliding tube.
release,VERB,Release the tension in the cable.
release,VERB,The switch must release.
release,VERB,Release the spring tension.
release,VERB,Release the pressure.
remaining,ADJ,Remove the remaining sealant.
remaining,ADJ,Remove the remaining sealant from the floor covering.
remaining,ADJ,Remove all the remaining grease.
remaining,ADJ,Remove the remaining grease.
remaining,ADJ,The remaining instructions are applicable only to aircraft with fuselage tanks.
remove,VERB,Blow through the tubes to remove the remaining fluid.
remove,VERB,Remove all sharp edges.
remove,VERB,Remove all sharp edges.
remove,VERB,Remove all the fuel from the fuel tanks.
remove,VERB,Use a fan to remove the gases.
remove,VERB,Remove the air from the compound with a spatula.
remove,VERB,Remove the bolt with an extractor.
remove,VERB,Do not remove too much material with the file.
remove,VERB,Remove unwanted material from the system.
remove,VERB,Find the part of the barrel that you can remove.
remove,VERB,Remove the filter from the solvent.
remove,VERB,Remove the spacers.
remove,VERB,Remove the indicator from the instrument panel.
repair,VERB,Repair damaged fabric areas.
repair,VERB,Repair the seats.
repair,NOUN,Record all repairs on the skin surface.
repair,VERB,Repair all worn surfaces.
repair,VERB,It is possible to repair this damage.
repair,VERB,Do not repair the chromic acid anodizing on the skin panel.
replace,VERB,Do not replace the self-locking nuts with plain nuts.
resistant,ADJ,The material is resistant to the fire.
result,NOUN,Tell the quality department about the results of the analysis.
result,NOUN,"If the instrument does not give a result, do a test."
retract,VERB,The aircraft has a landing gear that retracts.
right,ADJ,The fuel connector is in the right wing.
right,ADJ,"On the right wing, move the ailerons up."
risk,NOUN,"If there is a risk of leakage, put a container below the unit."
risk,NOUN,There is a risk of fire.
risk,NOUN,Obey the precautions to decrease the risk of fire.
rope,NOUN,Put ropes around the area.
rough,ADJ,Make the faying surfaces rough.
rough,ADJ,Make sure that the area of the bond is sufficiently rough.
routing,NOUN,Make sure that you do not change the wire routing.
rub,VERB,Do not let the wires rub.
safety,VERB,Safety the nuts with split pins.
safety,VERB,Safety the switches with wire.
same,ADJ,The removal procedure is the same for the two items.
same,ADJ,"Dimension ""x"" must be the same as dimension ""z""."
same,ADJ,The same procedure is applicable to the two vhf sets.
sample,NOUN,Get a sample of fuel and do a test for water contamination.
satisfactorily,ADV,Make sure that the unit operates satisfactorily.
satisfactory,ADJ,The transmission control protocol is not satisfactory for the transmission of interactive traffic.
scan,NOUN,Make a scan of the frequency band.
score,NOUN,"If the bearing race has scores, replace it."
scraper,NOUN,Use a scraper to remove the remaining sealant.
scratch,NOUN,Repair the surfaces that have scratches.
seal,VERB,Seal the hoses.
seal,VERB,Seal all the hoses.
seal,VERB,Seal the container again.
seal,VERB,Make sure that the tank is sealed.
see,VERB,"If you see discoloration, replace the part."
see,VERB,Make sure that you can see the oil level through the sight gauge.
select,VERB,Select the hydraulic system that you will pressurize.
selection,NOUN,Make a selection from the available shims to get the correct thickness.
send,VERB,Send a sample of contamination for analysis.
send,VERB,Send a report to the inspection department.
send,VERB,Send the parts through the inspection department.
send,VERB,Send the information to person b.
send,VERB,Send the part to the overhaul shop.
sequence,NOUN,Do the weighing procedure in this sequence:
sequence,NOUN,Disassemble the rotor in this sequence:
serration,NOUN,Use gloves when you touch parts with edge serrations.
serviceable,ADJ,Make sure that the other microswitch is serviceable.
serviceable,ADJ,The tire is serviceable if the cuts are smaller than 10 mm.
servicing,NOUN,Do the servicing of the fire extinguishers.
set,VERB,Set the throttle to maximum power.
set,VERB,Set the rack hooks.
set,VERB,Set the tension indicator to zero.
set,VERB,Set the indicator to a new position.
set,VERB,"Set the selector to ""system display""."
shake,VERB,Shake the solution.
shake,VERB,"If you shake the solution, do not use it for one hour."
shake,VERB,Do not shake the instruments.
shake,VERB,Do not shake the instruments.
shape,NOUN,The seal has the shape of an ellipse.
shape,NOUN,Make the patch the same shape as the cutout.
shiny,ADJ,Polish the surface with a soft cloth until it becomes shiny.
shiny,ADJ,Polish the surface until it is very shiny.
short,ADJ,"If the filters become clogged after an unusually short time, send them to the laboratory for analysis of the contamination."
show,VERB,The display shows a fault message.
show,VERB,A warning flag shows in the window
show,VERB,"When the meter shows 28 volts dc, the relay closes."
show,VERB,This shows that you can install an alternative relay.
show,VERB,The compass indicators show the headings.
show,VERB,"If the test shows no fault, continue the procedure."
show,VERB,The pointer shows zero feet.
show,VERB,Adjust the set +40 control until the pointer shows +40.
show,VERB,The suction shows as an altimeter indication.
show,VERB,"If the fuel sample shows free water, drain the system."
side,NOUN,Push the unit out and then move it to the left side.
sign,NOUN,Examine the area that is around the drain holes for signs of corrosion.
skid,NOUN,This shows that the aircraft is in a skid.
sling,NOUN,Lift the rudder into position with slings.
slope,NOUN,"If you must park the aircraft on a slope, make sure that wheel chocks are in front of the wheels."
slope,NOUN,You can adjust the slope of the ramp.
slush,NOUN,Do not tow in areas where there is slush.
small,ADJ,Only particles smaller than 5 microns can go through the filter.
small,ADJ,There is only a small number of repairs that you can do.
small,ADJ,The diameter of the tube is too small.
small,ADJ,"After you remove the nut, the rib can move down a small distance."
small,ADJ,You can ignore small differences in temperature.
small,ADJ,"If the leakage is small, torque the connection to 4.0 nm."
small,ADJ,Move the adapter a small distance forward.
smooth,ADJ,A guide rod is attached to the metal bellows disc for a smooth movement of the bellows.
smooth,ADJ,Make the tape smooth.
smoothly,ADV,Make sure that the generator operates smoothly.
smoothly,ADV,Make sure that the solenoid operates smoothly.
soak,VERB,Soak the filter elements in oil.
soak,VERB,Soak the element for four hours.
soap,NOUN,Clean with a solution of soap and water.
solid,ADJ,Do not let the foam become solid.
solution,NOUN,"If the removal of the valve was not the solution to the problem, replace the unit."
some,ADJ,Let the engine run for some minutes.
some,ADJ,Some operators tell us that there is hydraulic leakage.
source,NOUN,The source of the problem is in the fuel system.
source,NOUN,"If the valve is the source of the fuel leak, replace the valve seals."
span,NOUN,See if there are signs of movement along the span.
spark,NOUN,Put on goggles when you use electrical equipment which makes sparks.
speak,VERB,Make sure that person a can speak to person c.
speak,VERB,Speak into the microphone.
special,ADJ,Use the special tools to prevent possible damage.
specially,ADV,These materials are specially made for plastic surfaces.
specified,ADJ,Fill the hydraulic tank with the specified hydraulic fluid.
spline,NOUN,The drive shaft has splines.
stable,ADJ,Make sure that the aircraft is stable before you lift it with jacks.
stable,ADJ,Make sure that the oil pressure decreases when the temperature is stable.
stable,ADJ,Let the v-bars become stable.
stable,ADJ,"When the pressure is stable, close the valve."
stable,ADJ,Make sure that the system pressure is stable.
stable,ADJ,Make sure that the hydraulic pressure is stable.
stamp,NOUN,Put the test date on the cylinder neck with the applicable stamp.
standard,ADJ,Pull the vehicle to a safe area where you can use the standard procedures.
start,VERB,Start the motor.
start,VERB,Start the motor.
start,VERB,Increase the pressure until the flow starts again.
start,NOUN,You can get slow movement at the start.
start,VERB,The warning starts and the indicators flash.
start,VERB,"At the start of the test, monitor the results on the screen."
start,VERB,"If a fire starts, operate the fire shutoff valve."
start,VERB,Start the test at 2000 rpm.
start,VERB,Start the unit again.
start,VERB,"If there is no contamination, start the operation again."
stay,VERB,The flags must stay out of view.
stay,VERB,Stay away from surfaces that move.
stay,VERB,Make sure that the ovht light stays on.
step,NOUN,Do the steps that follow:
step,NOUN,Do not remove the pin during this step.
stop,VERB,Stop the engine start procedure.
stop,VERB,Stop the pressure flow for 10 seconds.
stop,VERB,"If the transmission stops, cancel the test."
stop,VERB,"If the pressure supply stops, cancel the test."
stop,VERB,The warning stops at 17 deg.
stop,VERB,The warning bell and the horn must start and then stop again.
stop,VERB,Stop the test procedure.
stop,VERB,Stop the test.
stop,VERB,"If you hear an unusual noise, stop the procedure."
stop,VERB,Do not stop the test.
stop,VERB,Stop the engine.
stop,VERB,Stop the alarm bell.
stop,VERB,Stop the unit after 5 min.
stop,VERB,Stop the test after 2 seconds.
straight,ADJ,Do not try to make the bends in the cable straight.
strap,NOUN,Use a strap to attach the cables to the structure.
stripe,NOUN,The flag has red and white stripes.
strong,ADJ,Carbon-fiber struts make the floor structure stronger.
structure,NOUN,The wing structure gives maximum fuel capacity.
suction,NOUN,Use suction to remove the unwanted material.
sudden,ADJ,The damper prevents sudden movement of the control.
sufficient,ADJ,Supply containers of sufficient capacity and diameter.
sufficient,ADJ,Make sure that there is sufficient pressure in the accumulator.
sufficiently,ADV,"Where the paint is sufficiently soft, remove it with a plastic spatula."
supply,VERB,Supply air at 24c to the area.
supply,VERB,Set the rig to supply a pressure of 800 kpa.
supply,VERB,A centrifugal pump supplies hydraulic fluid to the unit.
supply,VERB,The fuel supply is from the collector tanks.
supply,VERB,The hydraulic system supplies power to the actuators.
support,NOUN,Put a support below the item
sure,ADJ,"If you are not sure that the results are correct, do the test again."
swallow,VERB,"If you swallow hydraulic fluid, get medical aid immediately."
switch,NOUN,"Set the nav 1 switch to ""on""."
synchronized,ADJ,Make sure that the movement of the two surfaces is synchronized.
synchronized,ADJ,Make sure that compass system 1 and compass system 2 are synchronized.
tacky,ADJ,Put the patch on the surface when the cement is tacky.
tape,NOUN,Put the foil in position and attach it with adhesive tape.
tell,VERB,"Tell person ""b"" that the brakes are set."
tell,VERB,Tell all personnel to go away from the area.
tell,VERB,Tell two persons to be prepared to operate the fire extinguishers.
tell,VERB,Tell person b to make sure that the switch is off.
tell,VERB,Tell person a to remove the chocks.
tell,VERB,Tell all personnel not to smoke near the fuel tanks.
tell,VERB,"Tell person b to set the switch to ""off""."
tell,VERB,These checks are more than the caa tells you to do.
tell,VERB,Tell the ground crew that you will operate the system.
tell,VERB,Tell the engine manufacturer about the problem.
tell,VERB,"If you find cracks, tell the chief inspector."
tell,VERB,Tell all personnel to go out of the maintenance area.
tell,VERB,Tell the fire service to help you.
tell,VERB,Tell the fire service to help you.
tell,VERB,"Unless the manufacturer's instructions tell you differently, do the procedure that follows."
tell,VERB,Tell the chief about the results.
tell,VERB,Tell personnel to stay away from the conveyor system.
temperature,NOUN,Increase the temperature of the oil to 40â°c.
temperature,NOUN,Increase the temperature of the area with a heat lamp.
tension,NOUN,Make sure that the tension of the control cables is correct.
tension,NOUN,Make sure that the tension in the control cables is correct.
tension,NOUN,Release the tension in the control cables.
tension,NOUN,Make sure that the tension in the cables is correct.
tension,NOUN,Make sure that the tension of the cables is correct.
tension,NOUN,Adjust the tension of the cables to the correct value.
test,NOUN,Do a functional test of the warning system.
that,PRON,Use the adhesive that is available.
the two,NOUN,Attach the two ends of the hose.
then,ADV,Do the pilot's instrument test and then the copilot's test.
then,ADV,Do this step first. then disconnect the the cables.
then,ADV,Then remove the bolt.
these,ADJ,Make sure that these circuit breakers are closed.
think,VERB,"If you think that you can repair the damage, refer to the repair section."
think,VERB,"If you think the indication is not correct, do the test again."
think,VERB,"If you think that a tire has low pressure, do the steps that follow:"
think,VERB,Remove the valve that you think is unserviceable.
